Event_ID,ig_year,year,t_rel,ndvi,nbr,sar_vh,gedi_rh98
OR4447912049720170909,2017,2020.0,3.0,0.5251900346690493,0.2516748671132555,-17.675024610402204,4.68537632607722
OR4504511946220190805,2019,2020.0,1.0,0.4300881848621081,0.1482483853279729,-17.726554599799623,10.156701803184983
OR4272312062320160817,2016,2020.0,4.0,0.20215569556692067,0.031920668199638874,-21.23361669332624,1.0393159027335803
OR4265012082720180815,2018,2020.0,2.0,0.3582358654038748,-0.004804204349150121,-19.169545809576455,6.60666165475993
CA4130712105620170725,2017,2020.0,3.0,0.3524461682144344,0.11986099161957434,-19.066363355333838,3.8326152026887494
CA4146612032120170803,2017,2020.0,3.0,0.36660252320948394,0.12460146834601109,-18.52652006478138,10.568983903812187
CA4128112031520160917,2016,2020.0,4.0,0.5484068178755171,0.30665979765339296,-16.202732928832873,14.140358777243726
CA4139512105720180815,2018,2020.0,2.0,0.3125706373498596,0.07900133287316445,-19.515973388241527,8.824944414294462
CA4036812080220160911,2016,2020.0,4.0,0.30087070461723925,0.05764498918746082,-19.455690654799326,6.125286728975903
CA3990612097220170729,2017,2020.0,3.0,0.556928972016191,0.32576547478085,-15.970347789824629,22.623233266707047
CA4063012088020180727,2018,2020.0,2.0,0.2825898707425901,0.0013579975032307237,-17.729266236007142,5.777928426235831
CA3982012144020181108,2018,2020.0,2.0,0.466397564981044,0.283697734890374,-17.498349267145027,12.535237049489174
CA3895812085620160628,2016,2020.0,4.0,0.6421772852184376,0.4465978643159945,-15.37286898016276,16.726869858988245
CA3946112141320170707,2017,2020.0,3.0,0.3727641706267877,0.14582663561016904,-16.7872659803702,8.285571930437772
CA3839112224120171009,2017,2020.0,3.0,0.46380434994781805,0.2341064037789895,-18.167944880484967,7.50411167820873
CA3838712252020171009,2017,2020.0,3.0,0.5368026655903928,0.3209620137006297,-17.025038153953908,13.52768234996425
CA3957512131620170829,2017,2020.0,3.0,0.5838069066059653,0.3545737145600474,-16.524334825083553,17.732522887754502
CA3927312065620180903,2018,2020.0,2.0,0.4408123037848249,0.1509029779906066,-16.50102846860174,9.978037922043208
CA3710912184820160926,2016,2020.0,4.0,0.6216917786276263,0.4158387911228003,-15.644527912643484,12.477954503868322
CA3646112190120160722,2016,2020.0,4.0,0.6272404353436549,0.4265917129810744,-15.68509195072646,17.481116592758667
OR4448812148120160607,2016,2020.0,4.0,0.42470225788566424,0.17206430669143374,-18.562826530794002,7.045342146879954
OR4408412223820180819,2018,2020.0,2.0,0.7156340333017507,0.5258490838570575,-15.24670505219109,22.292303610628196
OR4470812185620170724,2017,2020.0,3.0,0.570000983896113,0.25998029303759124,-16.399286525085618,15.179022953101738
OR4474912191520170811,2017,2020.0,3.0,0.6367281553873165,0.35863225904030505,-15.751968880003455,10.376233461334404
OR4400912217020170804,2017,2020.0,3.0,0.7619637919544613,0.5905101436479869,-15.47231505623239,26.215941958632957
OR4425712174320170811,2017,2020.0,3.0,0.41556232116357195,0.11454261173404297,-18.46613165460619,6.023764613645933
OR4410112190920170810,2017,2020.0,3.0,0.4514804617831324,0.04807438881477389,-17.570679809857108,10.685455307010438
OR4410112199420170810,2017,2020.0,3.0,0.7787312275704255,0.6192795229325022,-15.065724867124946,24.82063389081075
OR4412912209720170811,2017,2020.0,3.0,0.7342491493309238,0.5412614243793337,-15.52988161864951,20.262028067910087
OR4404612205520170810,2017,2020.0,3.0,0.7093537242695739,0.4507553461138596,-15.70736392627372,23.493139394447645
OR4292412221220160728,2016,2020.0,4.0,0.402313923744768,0.033323948502541105,-19.101077129629143,1.1225458903093164
OR4279812231820170725,2017,2020.0,3.0,0.38937070669715557,0.021663067875258794,-18.298086527996986,15.62985055497444
OR4254212214420170810,2017,2020.0,3.0,0.44232925472736007,0.14693143501151978,-17.061067619526717,27.8252186641989
OR4298012228220170729,2017,2020.0,3.0,0.3698680003725896,-0.03760134207400061,-18.961512693355537,2.605436816988719
OR4311112241120170811,2017,2020.0,3.0,0.6496399154902023,0.391104977854993,-15.819482832025443,0.10215833657705589
OR4303712246520170809,2017,2020.0,3.0,0.6291769866698165,0.35739946594457694,-15.670516098464295,19.43591916901242
OR4294112254720170808,2017,2020.0,3.0,0.6963392919768737,0.469242633002627,-15.302093275617457,
OR4309112272520170810,2017,2020.0,3.0,0.7380028103587948,0.5364829147862692,-15.464850023626292,0.0
OR4318212230620170809,2017,2020.0,3.0,0.6883659097598207,0.45230759985670604,-15.662028992974786,43.970737053901466
OR4340212236220170810,2017,2020.0,3.0,0.654355465052269,0.39819159907965457,-16.723121815114524,
OR4320912249720170811,2017,2020.0,3.0,0.7023714844912108,0.4901292111598544,-15.101084400220667,17.532220741223583
OR4330612262220170812,2017,2020.0,3.0,0.7348247578186138,0.5470398886138712,-15.372215673782936,24.314882999275373
OR4331112282720170810,2017,2020.0,3.0,0.7651986956851422,0.6122046811388951,-15.097945574866282,5.0222513644079285
OR4375212142520170829,2017,2020.0,3.0,0.28432256256251975,-0.05689974718868099,-20.826058644763755,5.881610088827035
OR4258012299020180822,2018,2020.0,2.0,0.5673806585395071,0.3020092844608684,-16.581964750875166,10.670835845004705
OR4307312203920180715,2018,2020.0,2.0,0.3729600270781544,0.04249133201441899,-18.408002722142427,12.577782857181427
OR4275312292520180715,2018,2020.0,2.0,0.5666192860764724,0.29338930721636447,-16.22928587444932,0.0
OR4293812266120180715,2018,2020.0,2.0,0.700689629313523,0.4836533751532208,-15.404227292551312,27.201465924902507
OR4282612280720180716,2018,2020.0,2.0,0.6578125339877859,0.4249487638235779,-15.393210048187875,22.858257880858
CA4143512316220170626,2017,2020.0,3.0,0.5427794294414966,0.2562960470011829,-14.42720599132606,14.793464681836086
OR4209912285420180715,2018,2020.0,2.0,0.6075105719755861,0.3478021505915373,-16.02467728825265,25.392680930941673
CA4186612267020190905,2019,2020.0,1.0,0.35588391605705294,0.016113065112731337,-11.804790317379688,7.251306458387063
CA4018412336320170808,2017,2020.0,3.0,0.5392805492217605,0.2734717897023957,-16.872356215719535,15.5688775416954
CA4011512332020170808,2017,2020.0,3.0,0.5292804390579138,0.29719527783511324,-16.81646271014072,20.10136329440777
CA4077112312420170831,2017,2020.0,3.0,0.5778513713033548,0.3086601335449041,-14.868407777092846,16.34734564315447
CA4083912297820170808,2017,2020.0,3.0,0.5985273666882918,0.33910407908740353,-14.56340952635719,21.369583389329346
CA4022812303620170913,2017,2020.0,3.0,0.6002583052841481,0.3558629380935392,-15.196851837757228,16.83879948490421
CA4010912278920190905,2019,2020.0,1.0,0.4264683787519876,0.12753915467696866,-15.372958236854616,9.1729205083311
CA4088712301420190905,2019,2020.0,1.0,0.49230588018227733,0.14776680236522982,-13.319832359339161,18.26774963398222
CA4061612352420180904,2018,2020.0,2.0,0.5769604245592915,0.3321108609291354,-15.956972353842582,25.948494099713415
CA4089112222820180809,2018,2020.0,2.0,0.6534053658449198,0.43603210096940964,-15.070113867427299,18.634916075503583
CA4094312242720180905,2018,2020.0,2.0,0.4790014672866975,0.21986515666827655,-15.993201540246488,11.810276929204004
OR4517811742720190728,2019,2021.0,2.0,0.4401479556467484,0.1650374905504254,-15.060526499129223,10.772141966815992
OR4563012190420170902,2017,2021.0,4.0,0.6564673616346202,0.43373356136802454,-16.24880770996683,11.31746969469164
ID4540111652720170908,2017,2021.0,4.0,0.479579894958779,0.25192804863707685,-16.829032846349037,13.366631511297038
OR4540011770020161024,2016,2021.0,5.0,0.5149068958650214,0.310035310426866,-16.634942899102647,11.692401004525237
ID4554811595020170801,2017,2021.0,4.0,0.5369274298184347,0.2407218158264852,-16.376160401453134,11.50521221635857
ID4431311660320161007,2016,2021.0,5.0,0.18904411318272724,-0.03438710228651151,-23.269198975300444,2.659471521953415
ID4489011641020160503,2016,2021.0,5.0,0.6215302554960457,0.46463004148284476,-16.934183017275913,12.126795742495066
WA4610611995920180908,2018,2021.0,3.0,0.1672842705812493,-0.022876795655578555,-26.53988654544965,2.683977624020812
ID4601011688120170715,2017,2021.0,4.0,0.16671624354956666,-0.11747147299172259,-20.564561355103265,3.969283498224337
WA4567012103420180801,2018,2021.0,3.0,0.20871878969074517,0.03432757228038065,-23.641667280153353,4.7740571266604634
ID4544811630920160818,2016,2021.0,5.0,0.26837745416177944,0.11740627993928336,-17.054300343328485,7.336511153910875
OR4560011651620170711,2017,2021.0,4.0,0.2485161021946916,0.05259003142564767,-19.84792561872601,6.170298967909818
OR4597411899820180729,2018,2021.0,3.0,0.19250103467873475,-0.009854514665907496,-26.293954982801974,2.5508363724252727
WA4597011911020180622,2018,2021.0,3.0,0.2081887819599335,0.025111942406938488,-25.457571818920957,4.571840967705408
OR4548011857620180810,2018,2021.0,3.0,0.23355761948017473,0.05617338467701657,-21.735417173623606,3.189841812512982
ID4603311692920180809,2018,2021.0,3.0,0.16893473715884047,-0.08580587800534685,-19.42126768198636,6.538273551353128
ID4603611671720170715,2017,2021.0,4.0,0.2130299373042275,-0.046240572040943305,-19.87404436521178,3.23162765595109
ID4458311709720180915,2018,2021.0,3.0,0.2499394917017915,0.1449915879005338,-21.078692428260126,5.516092440180401
ID4490011637920180515,2018,2021.0,3.0,0.6711308942515464,0.5299743095465103,-16.76282893777199,19.406050346561937
OR4531411905220180816,2018,2021.0,3.0,0.1906832353429876,-0.0041785035494799,-23.485119595266493,2.2479156943022938
ID4427411715120180716,2018,2021.0,3.0,0.17833695075567124,-0.019655614455642106,-22.81831875911518,5.592050187362804
OR4443511721920170803,2017,2021.0,4.0,0.19220557835050636,-0.029068945301582088,-20.648289511653715,4.400911146348146
ID4447411719020180725,2018,2021.0,3.0,0.1960040911411363,0.02073750026984008,-19.71611259399823,2.2303509409472393
OR4562412106720160701,2016,2021.0,5.0,0.2119372567766687,0.10033752915071528,-24.928892851361823,5.085512058836367
ID4533411639120180723,2018,2021.0,3.0,0.5505239247539905,0.3046852173289711,-17.158702297524613,14.053106036342369
OR4596611865220190731,2019,2021.0,2.0,0.19402485487524695,0.08829836203483075,-25.457690927217794,4.033444968532635
ID4451711685020180725,2018,2021.0,3.0,0.2338968384006026,0.029542799203522232,-22.292679127392265,3.1619560652614624
ID4467611644820180726,2018,2021.0,3.0,0.34923717838668566,0.1419705795157666,-20.615405882583442,4.029574925111962
OR4511811697520181030,2018,2021.0,3.0,0.5435415927400746,0.2833467989164878,-16.196664176261038,15.74772267217803
OR4576011699020161024,2016,2021.0,5.0,0.5197255814056303,0.3346875748567721,-17.044169248534757,11.190848485034236
ID4253511698720170918,2017,2021.0,4.0,0.24977845830916162,-0.03832395796090585,-22.4157326780591,3.553788887510371
ID4248911688820190828,2019,2021.0,2.0,0.3238423519045587,-0.024774620277379356,-20.611048196934778,3.0244968462781476
OR4462111846220170616,2017,2021.0,4.0,0.5296106176566627,0.29720410884496007,-17.741783441817358,10.801244383739075
OR4414911858320190930,2019,2021.0,2.0,0.4430221422984351,0.146438340828025,-19.008250223365565,6.407733622939992
OR4372011979020160515,2016,2021.0,5.0,0.47587950012907687,0.2608107781694797,-17.81184881241078,9.934525657488544
OR4372111979120170504,2017,2021.0,4.0,0.41108362866138076,0.18416551647945106,-18.267381097075003,12.678683257335743
CA4137212197020190922,2019,2021.0,2.0,0.4332088818210778,0.16090386821575128,-18.852824263761367,13.020704562431034
OR4265012175420190503,2019,2021.0,2.0,0.4291286335572261,0.1953573044900084,-18.323388113755346,11.863295349601355
OR4304512197320190915,2019,2021.0,2.0,0.4889200388988204,0.23776855026304922,-17.749803266101427,13.065372483377105
CA4119012308020171102,2017,2021.0,4.0,0.6801516006464539,0.4825870365321192,-13.801821584651742,21.44696691751536
OR4396011847820161001,2016,2021.0,5.0,0.25609518929012487,0.01584037728862179,-21.525498922449756,4.1969418678695165
OR4417011845020160926,2016,2021.0,5.0,0.49852769315824963,0.2218896999754986,-17.702749039624464,10.822331173816591
OR4305111881420170401,2017,2021.0,4.0,0.34920355601276526,0.2343104763496931,-23.19726755542308,2.012741228059915
CA3719112078820191002,2019,2021.0,2.0,0.3692850354352408,0.26150963447004844,-22.59642864849943,0.0
OR4441112073920191031,2019,2021.0,2.0,0.3947922496424401,0.13657813434834706,-17.92900044273112,9.521683193342843
OR4442412039420190903,2019,2021.0,2.0,0.503629917560817,0.24693926432111143,-17.68293344616018,6.317376097570758
OR4382511970020181020,2018,2021.0,3.0,0.44525050005014055,0.20264986844732052,-18.351489097562144,4.428842654285847
OR4359512099520190923,2019,2021.0,2.0,0.36464397549024796,0.07003079093766444,-19.108571632055583,7.672242826775812
CA4179612108320170813,2017,2021.0,4.0,0.16304144021951658,-0.06681530158909445,-23.861280640390884,2.060307784183558
OR4473012140020160415,2016,2021.0,5.0,0.41192845597694566,0.18102575792532724,-18.726406792476947,5.676677863988837
CA4077412213620180201,2018,2021.0,3.0,0.6342662939607134,0.46079044849609896,-14.332077360833923,12.7439879781621
CA4192012170520180516,2018,2021.0,3.0,0.472927648963458,0.45850884902700617,-19.264383995563023,1.949210140117251
OR4287611889620190315,2019,2021.0,2.0,0.4553647193195268,0.30997096769356597,-23.14050783981011,1.51718672463652
OR4383111898220190520,2019,2021.0,2.0,0.45200642195881363,0.1925987993660556,-19.180364030953168,15.702414070109747
OR4421611929720181025,2018,2021.0,3.0,0.5930621491687723,0.37230531486819207,-17.13431698092378,17.041660369911877
OR4261612132420180510,2018,2021.0,3.0,0.2869980769423168,-0.01889912494620969,-19.72163717594891,6.545321207700117
OR4441412049420180508,2018,2021.0,3.0,0.5572134793753231,0.3304873293874567,-16.90530800018861,15.719073557888452
CA4193212150720180221,2018,2021.0,3.0,0.4480842585644403,0.31578716151629027,-20.853760623504375,2.2160706159660206
OR4463911860120181026,2018,2021.0,3.0,0.5313263170095636,0.31116218416921554,-17.586776370018995,11.68987224170455
CA3759811955420160626,2016,2021.0,5.0,0.4708158512065762,0.2066916481862148,-15.79419191999348,18.653070663136507
CA3755212015420190901,2019,2021.0,2.0,0.2886714819084237,0.10471586521607704,-18.523346285870122,
CA3641011873720181004,2018,2021.0,3.0,0.6138395060082175,0.40813231500092595,-15.46171033560638,13.116057218776595
ID4273611666120160929,2016,2021.0,5.0,0.22725975845269297,-0.06447461907458157,-23.522591361625015,3.8906413426145976
CA3744911965020170829,2017,2021.0,4.0,0.5544206203526436,0.3292536811457807,-15.97269294609275,16.728302752713407
CA3721711946920170903,2017,2021.0,4.0,0.4254558142931948,0.20881546759641148,-16.514565589348578,15.822050520723055
CA3700411949520160730,2016,2021.0,5.0,0.3475725799734759,0.15955656219848643,-17.07547551616623,7.158960107481951
CA3779911892220160804,2016,2021.0,5.0,0.31657964854978593,0.08328827290303656,-19.945287984256137,5.892157984388398
CA3778011892120160917,2016,2021.0,5.0,0.2795090579668572,0.041631772012303093,-21.063420704498515,2.6922010013375623
CA3753811959820170813,2017,2021.0,4.0,0.4642525456855429,0.18732357252449883,-15.873428948423904,17.994731189705348
CA3764411961820170801,2017,2021.0,4.0,0.4892374488120414,0.19278174591319452,-16.78904844838309,14.658092454885862
CA3760511996620191006,2019,2021.0,2.0,0.3770179594997939,0.1478342816697708,-17.340375552316303,8.137462743732412
CA3756511912720180611,2018,2021.0,3.0,0.4293465282187111,0.15146417629208997,-16.44379364443576,13.273492680988587
CA3765211988120180713,2018,2021.0,3.0,0.48751935701482785,0.2823896261281014,-15.781247647720589,16.702054542081466
CA3782611887220190726,2019,2021.0,2.0,0.3633324069409582,0.14611888741569867,-19.12845681173353,12.523180842135531
OR4440811838320160731,2016,2021.0,5.0,0.45814414552747207,0.17405393352849666,-18.38992851002087,7.1128100370162235
OR4428511846020190809,2019,2021.0,2.0,0.4357078414520277,0.10632517918089794,-17.83600495118423,9.580993154741742
CA4005312066920190904,2019,2021.0,2.0,0.3962330341135999,0.11375182270445684,-18.364149998021368,6.393417250008681
CA3837311989620170819,2017,2021.0,4.0,0.45094034046880105,0.1766986082364981,-16.424911107983814,11.432689637721634
NV3882011959620171003,2017,2021.0,4.0,0.19220622970343887,-0.051821312014528956,-19.827132121947834,5.3340783686350255
CA3834911992920180801,2018,2021.0,3.0,0.41516374164345454,0.11510886225897182,-17.138599069023453,11.181899230775153
CA3839611945120180904,2018,2021.0,3.0,0.29349076697393156,0.027337198822404242,-20.064001390653225,1.0611119106858498
CA3872412014620191010,2019,2021.0,2.0,0.4457736791219844,0.15970220264323207,-16.96134948353091,17.08130200151349
CA3780912030120160926,2016,2021.0,5.0,0.3732901010081477,0.15175986760957644,-16.300060272245425,8.5519301505425
CA3761912020720170716,2017,2021.0,4.0,0.34189513122638976,0.1528601527795929,-17.384823218315283,6.57124324143486
CA3812011994120170904,2017,2021.0,4.0,0.5401113727088378,0.30560139866537156,-15.940025960857344,9.89277767354866
CA3611312128920160604,2016,2021.0,5.0,0.41312063422242673,0.17238984483712338,-17.290522020831983,3.1853495956430935
CA3606812023620170420,2017,2021.0,4.0,0.18079376004123984,-0.028939588363689144,-27.02316556265495,2.428593252758088
OR4407812030820160929,2016,2021.0,5.0,0.40815808531624537,0.14641797880732002,-18.63730706169307,7.258015196472556
OR4447912049720170909,2017,2021.0,4.0,0.4794723167824098,0.2065251994595962,-17.662080361393794,9.210763297925906
OR4504511946220190805,2019,2021.0,2.0,0.38769656190404134,0.1359926062909325,-18.474853640306872,11.66174333671687
OR4272312062320160817,2016,2021.0,5.0,0.15694536152286412,-0.05467921974454892,-21.552906988918295,4.022485058568282
OR4265012082720180815,2018,2021.0,3.0,0.3299740510935855,-0.01101555340731107,-19.27349860286992,5.558018499700658
CA4130712105620170725,2017,2021.0,4.0,0.33768229282814327,0.11984118100266535,-19.15510058908564,3.2801289850002813
CA4146612032120170803,2017,2021.0,4.0,0.344867040335544,0.10815153498360486,-18.869197105757657,8.216165980985831
CA4128112031520160917,2016,2021.0,5.0,0.5025872028638575,0.2886786431986931,-16.492169230665553,10.770163823805781
CA4139512105720180815,2018,2021.0,3.0,0.28693800561203886,0.04853942428897677,-19.739680054320832,6.92977662722631
CA4036812080220160911,2016,2021.0,5.0,0.28121009303976907,0.062015556765024044,-19.646500277219634,7.400251701387514
CA3990612097220170729,2017,2021.0,4.0,0.5371476925434202,0.31409774903689797,-15.90133092896714,16.78419336787687
CA4063012088020180727,2018,2021.0,3.0,0.2964632493931161,0.06744287362129174,-17.9451565992508,4.542651551610061
CA3982012144020181108,2018,2021.0,3.0,0.4395120183228317,0.29349861592429277,-17.42694421475482,8.156800921510888
CA3895812085620160628,2016,2021.0,5.0,0.6344801971973228,0.45945587798227305,-15.179715392839762,24.02331946049255
CA3946112141320170707,2017,2021.0,4.0,0.3801451623375572,0.1967361035368949,-16.555824042337708,7.521474497726153
CA3839112224120171009,2017,2021.0,4.0,0.4275889549559726,0.23840905322754713,-18.419165154368084,8.449094381188818
CA3838712252020171009,2017,2021.0,4.0,0.5017559861861272,0.3069820626322914,-17.221705009134062,9.532977896588669
CA3957512131620170829,2017,2021.0,4.0,0.403596167773967,0.17415999007874608,-17.529141730902655,13.41804198782179
CA3927312065620180903,2018,2021.0,3.0,0.4700410140813913,0.20875312091202664,-16.270040635686577,5.966164897742289
CA3710912184820160926,2016,2021.0,5.0,0.5931149500491208,0.3899437177725602,-15.606838997062429,10.77968499736402
CA3646112190120160722,2016,2021.0,5.0,0.6096668038467432,0.412949519763709,-15.593602939802143,18.4207539473841
OR4448812148120160607,2016,2021.0,5.0,0.424207404811975,0.17863209608326983,-18.489815313298358,4.317872997665017
OR4408412223820180819,2018,2021.0,3.0,0.7097047880595104,0.5350471307497835,-15.454977361958521,19.18549070179898
OR4470812185620170724,2017,2021.0,4.0,0.44281793401681735,0.14626749300684375,-16.98240942182432,11.371441100696192
OR4474912191520170811,2017,2021.0,4.0,0.3881237105638128,0.07572471101672455,-16.671072803306007,4.405758784011256
OR4400912217020170804,2017,2021.0,4.0,0.7494627801467126,0.5891961753800714,-15.722341142195676,8.558397667492912
OR4425712174320170811,2017,2021.0,4.0,0.4487275749487053,0.1536994752526563,-18.34442089680083,7.359161002293652
OR4410112190920170810,2017,2021.0,4.0,0.46164532405863645,0.09281841388631513,-17.62490731491126,6.607567272997847
OR4410112199420170810,2017,2021.0,4.0,0.7707665297010787,0.6283171923606903,-15.255716102430533,23.905532017379237
OR4412912209720170811,2017,2021.0,4.0,0.7270338282138592,0.54878079623427,-15.548379637123004,42.27494613444873
OR4404612205520170810,2017,2021.0,4.0,0.6708512902452207,0.4402844217603307,-15.777895331564231,14.415184625275595
OR4292412221220160728,2016,2021.0,5.0,0.39652935624420144,0.04807665137002046,-18.982874181418786,4.402940219266358
OR4279812231820170725,2017,2021.0,4.0,0.4037083623514451,0.04921712336034465,-18.128170237502566,9.985843461855412
OR4254212214420170810,2017,2021.0,4.0,0.4596406775158541,0.1663390969604134,-16.979648744432023,14.050715094439601
OR4298012228220170729,2017,2021.0,4.0,0.3849445490950215,-0.010468783249003577,-18.908934562590154,5.259394197555782
OR4311112241120170811,2017,2021.0,4.0,0.6258438153630249,0.39515285497998803,-15.676425967102071,15.210358742106958
OR4303712246520170809,2017,2021.0,4.0,0.59844090097613,0.36260364505128484,-15.74966065342246,15.423589579030429
OR4294112254720170808,2017,2021.0,4.0,0.6768161361143665,0.47973176360306397,-15.470749456503375,19.513213413552634
OR4309112272520170810,2017,2021.0,4.0,0.7142937942708903,0.5441635901218644,-15.622402350110173,27.757009858916305
OR4318212230620170809,2017,2021.0,4.0,0.6657807710527445,0.4562187855130432,-15.639845833051078,25.928468597173296
OR4340212236220170810,2017,2021.0,4.0,0.6647436474133518,0.4207115298051809,-16.29258068854207,14.462681024454584
OR4320912249720170811,2017,2021.0,4.0,0.6835395623701025,0.5086981545570155,-15.320394396600935,17.745261935468722
OR4330612262220170812,2017,2021.0,4.0,0.6888708553900645,0.5498271889153018,-15.460259413669958,23.34639708933271
OR4331112282720170810,2017,2021.0,4.0,0.6780669214077595,0.5408896757307272,-15.645340383867328,18.51883340829742
OR4375212142520170829,2017,2021.0,4.0,0.3451244884694472,0.005217650759891464,-20.175239364367474,3.5905441022279896
OR4258012299020180822,2018,2021.0,3.0,0.5707938791598556,0.3201701740899959,-16.594284862830722,22.259639969552598
OR4307312203920180715,2018,2021.0,3.0,0.391313162500621,0.05173329175032047,-18.463356208827854,2.8176944233641206
OR4275312292520180715,2018,2021.0,3.0,0.5529184642320376,0.29049873333401305,-16.368773147854395,17.22596686347421
OR4293812266120180715,2018,2021.0,3.0,0.6683847746528536,0.49425350505313337,-15.713076960978247,19.541775067032955
OR4282612280720180716,2018,2021.0,3.0,0.6382892161782767,0.4308304970573464,-15.471414497085998,18.573701062288084
CA4143512316220170626,2017,2021.0,4.0,0.5368393359759515,0.26940344754563755,-14.51682331535457,15.802100537190771
OR4209912285420180715,2018,2021.0,3.0,0.6136378687625886,0.3686602523955286,-16.04217600961689,17.436378577002515
CA4186612267020190905,2019,2021.0,2.0,0.3805616409404051,0.09571205641288948,-12.115726012993102,10.844079291028985
CA4018412336320170808,2017,2021.0,4.0,0.4859840798399775,0.22968518137848798,-17.323716022440955,16.99137648900115
CA4011512332020170808,2017,2021.0,4.0,0.4342883303762049,0.2090147929163662,-17.577534734445724,8.74436474246696
CA4077112312420170831,2017,2021.0,4.0,0.5563278128779017,0.31633571959887585,-14.917346033645392,7.862083006361411
CA4083912297820170808,2017,2021.0,4.0,0.5855684533922662,0.3569579592948488,-14.847281347683243,25.794528362428252
CA4022812303620170913,2017,2021.0,4.0,0.5599403327183655,0.3363433491745762,-15.161813132334094,15.278316261034098
CA4010912278920190905,2019,2021.0,2.0,0.43194648803928964,0.15688662942842643,-15.165075470678737,12.280760292264128
CA4088712301420190905,2019,2021.0,2.0,0.5388242972764985,0.2613465878544504,-13.950080550611942,12.4263143874893
CA4061612352420180904,2018,2021.0,3.0,0.5768805079537929,0.38676374065899827,-15.741465498801313,7.325557746569313
CA4089112222820180809,2018,2021.0,3.0,0.6282008259638933,0.44710840310207495,-14.935004357042336,15.984078085096465
CA4094312242720180905,2018,2021.0,3.0,0.4683508264702483,0.24618046648738423,-15.881954110689973,12.589589832859248
OR4517811742720190728,2019,2022.0,3.0,0.47166216873983696,0.1782602613697631,-18.325762771065484,2.164770637649813
OR4563012190420170902,2017,2022.0,5.0,0.6913155816296734,0.45818519713262407,-16.081609832014333,17.264592466220176
ID4540111652720170908,2017,2022.0,5.0,0.5753018136706797,0.35087511930256815,-16.797298481047743,15.854777421270036
OR4540011770020161024,2016,2022.0,6.0,0.569254964499434,0.3686463641372877,-15.843070206540531,13.375074302944023
ID4554811595020170801,2017,2022.0,5.0,0.57766865181852,0.29222606444404664,-15.189014474357831,8.400959088015707
ID4431311660320161007,2016,2022.0,6.0,0.23783567700453798,0.1487692451787682,-22.30033946172016,2.9698709703994215
ID4489011641020160503,2016,2022.0,6.0,0.6706554857055651,0.5043304053410647,-17.116395240538562,12.234479287972576
WA4610611995920180908,2018,2022.0,4.0,0.18908813300562985,-0.0226490432068559,-25.612666286569493,2.027222252564662
ID4601011688120170715,2017,2022.0,5.0,0.3292657884688294,0.2116177870116137,-20.349882361596197,3.13925183268951
WA4567012103420180801,2018,2022.0,4.0,0.24822709418098401,0.07067671853637426,-22.404541779683694,2.603968966796563
ID4544811630920160818,2016,2022.0,6.0,0.33658553318434936,0.2424169152685278,-18.364884956949815,10.27491340243233
OR4560011651620170711,2017,2022.0,5.0,0.3260024862265494,0.1402645297026877,-16.59567803133744,8.149903059245851
OR4597411899820180729,2018,2022.0,4.0,0.2624308930777025,0.10201678826695848,-24.051902089050675,3.656638488570681
WA4597011911020180622,2018,2022.0,4.0,0.2739944288062579,0.14681446617421143,-23.247958834220274,1.2827009310585915
OR4548011857620180810,2018,2022.0,4.0,0.3077206639802547,0.21978085323430938,-20.796015890669235,2.8151529767687418
ID4603311692920180809,2018,2022.0,4.0,0.3004453754960388,0.16053481520547938,-20.43636523291548,1.2218113617417732
ID4603611671720170715,2017,2022.0,5.0,0.3574976538555466,0.20581794587209332,-18.303765761458983,4.33828042382952
ID4458311709720180915,2018,2022.0,4.0,0.29210774653215377,0.2240308553964212,-20.240343792885646,2.6929247639237883
ID4490011637920180515,2018,2022.0,4.0,0.710329749945791,0.5480101798700419,-17.83592518130782,9.136007408921154
OR4531411905220180816,2018,2022.0,4.0,0.25725131656501976,0.10352706844581057,-22.921704385754214,2.248508784485078
ID4427411715120180716,2018,2022.0,4.0,0.18696992460561632,-0.008680938681524733,-22.66188771860489,5.714437556064724
OR4443511721920170803,2017,2022.0,5.0,0.2329673389926495,0.06631326366269606,-18.629956408887978,7.489477522828516
ID4447411719020180725,2018,2022.0,4.0,0.22118246290936985,0.08029611779417656,-19.684885121234014,6.743041379447496
OR4562412106720160701,2016,2022.0,6.0,0.24965164749649288,0.13766239026588897,-23.4453145804909,3.275732695784205
ID4533411639120180723,2018,2022.0,4.0,0.6013397458098009,0.32713957808586347,-14.003129555543495,21.810349864489623
OR4596611865220190731,2019,2022.0,3.0,0.23932082001195895,0.11407858590986591,-23.244842901924105,0.9658410331705495
ID4451711685020180725,2018,2022.0,4.0,0.2785876462450484,0.14113214089631096,-21.16999663870299,3.9519551545497835
ID4467611644820180726,2018,2022.0,4.0,0.41025183649134433,0.2683596020767609,-20.135440628448297,5.1903710243764944
OR4511811697520181030,2018,2022.0,4.0,0.5910307161987747,0.30117626778367396,-15.839872080388163,14.437018188912882
OR4576011699020161024,2016,2022.0,6.0,0.5704990318050758,0.3657374610656739,-17.091098451968534,16.566092873869398
ID4253511698720170918,2017,2022.0,5.0,0.2863318817623269,0.07173965883711679,-21.82096792952605,3.4998594920670536
ID4248911688820190828,2019,2022.0,3.0,0.41232134338493687,0.11129059431014593,-19.763743853395074,5.510013900398254
